ID,status,time,J,W
15579,0,4/1/2018 15:07:44,121.802763,31.155512
15592,0,4/1/2018 13:17:30,121.801022,31.14976
15599,0,4/1/2018 9:59:49,121.280927,31.253855
15611,0,4/1/2018 13:00:04,121.58126,31.173563
15680,0,4/1/2018 14:07:48,121.802508,31.154157
15684,0,4/1/2018 20:59:21,121.8031,31.154542
15685,0,4/1/2018 6:07:34,121.342807,31.196663
15698,0,4/1/2018 11:00:06,121.81785,31.116207
15707,0,4/1/2018 21:00:06,121.476383,31.191683
15719,0,4/1/2018 19:00:00,121.714893,31.206912
15729,0,4/1/2018 5:03:44,121.316322,31.195113
15729,0,4/1/2018 19:00:10,121.762305,31.20127
15730,0,4/1/2018 21:00:06,121.403128,31.120663
15819,0,4/1/2018 8:36:33,121.274892,31.211198
15872,0,4/1/2018 21:00:03,121.51839,31.30436
15942,0,4/1/2018 19:00:08,121.563533,31.207335
15952,0,4/1/2018 19:56:32,121.800602,31.150165
15969,0,4/1/2018 17:06:35,121.80096,31.150453
16061,0,4/1/2018 9:29:13,121.778432,31.480512
16065,0,4/1/2018 13:15:02,121.800537,31.15013
16065,0,4/1/2018 21:00:08,121.732462,30.915352
16084,0,4/1/2018 9:51:30,121.386115,31.207943
16086,0,4/1/2018 9:13:43,121.440532,31.171092
16124,0,4/1/2018 0:52:55,121.194617,31.341347
16150,0,4/1/2018 15:43:05,121.800817,31.151137
16151,0,4/1/2018 2:28:38,121.205693,30.894325
16203,0,4/1/2018 1:35:17,121.362197,31.18662
16230,0,4/1/2018 15:05:34,121.782553,31.183903
16233,0,4/1/2018 0:00:11,121.415337,31.192882
16241,0,4/1/2018 13:56:05,121.818038,31.11654
16241,0,4/1/2018 17:00:45,121.801473,31.15066
16252,0,4/1/2018 23:00:03,121.31015,31.197598
16259,0,4/1/2018 12:00:02,121.44947,31.044997
16267,0,4/1/2018 13:00:03,121.79623,31.165152
16298,0,4/1/2018 21:00:03,121.693285,31.197083
16329,0,4/1/2018 14:26:01,121.80313,31.153475
16330,0,4/1/2018 14:49:34,121.372388,31.273062
16331,0,4/1/2018 14:12:35,121.801247,31.150173
16528,0,4/1/2018 16:27:14,121.817182,31.118283
16528,0,4/1/2018 18:32:45,121.803623,31.153668
16594,0,4/1/2018 21:09:29,121.803067,31.155147
16690,0,4/1/2018 11:00:03,121.346997,31.29095
16692,0,4/1/2018 11:53:17,121.800548,31.149992
16692,0,4/1/2018 21:00:04,121.569317,31.21571
16725,0,4/1/2018 13:28:12,121.514172,31.231503
16725,0,4/1/2018 21:00:00,121.526943,31.156873
16733,0,4/1/2018 7:11:40,121.247092,31.408892
16971,0,4/1/2018 13:00:04,121.7634,31.199588
16989,0,4/1/2018 21:00:04,121.7261,31.18198
16995,0,4/1/2018 14:32:28,121.80345,31.153685
17021,0,4/1/2018 21:00:12,121.475608,31.132623
17083,0,4/1/2018 21:00:09,121.4811,31.321923
17084,0,4/1/2018 9:08:33,121.413848,31.155478
17128,0,4/1/2018 16:10:13,121.800472,31.150133
17141,0,4/1/2018 16:56:49,121.803977,31.15329
17160,0,4/1/2018 21:00:02,121.75189,31.201357
17182,0,4/1/2018 21:00:11,121.541578,31.312342
17209,0,4/1/2018 20:54:05,121.804102,31.153238
17242,0,4/1/2018 15:23:15,121.80094,31.149622
17286,0,4/1/2018 13:57:20,121.803627,31.153427
17331,0,4/1/2018 16:01:52,121.801843,31.15065
17414,0,4/1/2018 14:51:36,121.609078,31.336122
17418,0,4/1/2018 13:14:47,121.814862,31.119917
17418,0,4/1/2018 21:00:08,121.386173,31.207935
17505,0,4/1/2018 13:56:45,121.550445,31.185713
17757,0,4/1/2018 14:10:22,121.800525,31.150282
17867,0,4/1/2018 21:09:00,121.800368,31.150235
17876,0,4/1/2018 9:19:42,121.31406,31.201635
17959,0,4/1/2018 14:45:13,121.8038,31.153127
17960,0,4/1/2018 9:18:30,121.317525,31.195173
17961,0,4/1/2018 19:53:39,121.800237,31.150313
18020,0,4/1/2018 14:13:17,121.803957,31.154542
18035,0,4/1/2018 21:22:17,121.803623,31.152773
18057,0,4/1/2018 13:00:02,121.619982,31.230428
18196,0,4/1/2018 19:57:38,121.800677,31.149625
18233,0,4/1/2018 19:54:28,121.80063,31.149635
18306,0,4/1/2018 21:00:11,121.762333,31.201442
18336,0,4/1/2018 17:05:42,121.796998,31.15365
18338,0,4/1/2018 13:19:09,121.804678,31.151755
18344,0,4/1/2018 21:00:06,121.378283,31.130148
18419,0,4/1/2018 14:52:08,121.798227,31.162178
18419,0,4/1/2018 21:00:02,121.747402,31.21014
18703,0,4/1/2018 18:02:14,121.801668,31.149752
18757,0,4/1/2018 14:34:21,121.800797,31.150273
18775,0,4/1/2018 14:22:41,121.80079,31.149997
18776,0,4/1/2018 1:55:17,121,31.266508
18776,0,4/1/2018 15:23:30,121.800427,31.149932
18777,0,4/1/2018 9:59:55,121.57416,31.139055
18777,0,4/1/2018 16:06:57,121.801012,31.148935
18778,0,4/1/2018 6:19:58,121.316848,31.195122
18778,0,4/1/2018 15:21:43,121.800517,31.150147
18784,0,4/1/2018 20:00:04,121.406672,31.288995
18833,0,4/1/2018 21:00:03,121.483698,31.287865
18835,0,4/1/2018 0:00:11,121.482672,31.34543
18837,0,4/1/2018 19:00:10,121.517788,31.231122
18879,0,4/1/2018 19:00:08,121.62742,31.27441
18887,0,4/1/2018 11:00:11,121.389148,31.75228
18891,0,4/1/2018 15:51:15,121.801658,31.149993
18892,0,4/1/2018 4:20:44,121.150185,31.142858
18921,0,4/1/2018 14:28:57,121.800513,31.15039
18929,0,4/1/2018 19:00:05,121.805335,31.148748
18952,0,4/1/2018 21:00:12,121.397527,31.165123
