ID,status,time,J,W
21502,1,4/1/2018 12:00:05,121.805748,31.148752
15017,1,4/1/2018 12:00:06,121.805677,31.14898
16065,1,4/1/2018 12:00:06,121.801592,31.149322
18057,1,4/1/2018 12:00:06,121.80173,31.149502
18338,1,4/1/2018 12:00:06,121.805403,31.149485
14079,1,4/1/2018 12:00:07,121.801458,31.14963
16370,1,4/1/2018 12:00:07,121.805257,31.148963
21493,1,4/1/2018 12:00:07,121.805827,31.147722
21979,1,4/1/2018 12:00:07,121.804752,31.150545
28581,1,4/1/2018 12:00:07,121.803605,31.152005
15611,1,4/1/2018 12:00:08,121.801815,31.14948
26556,1,4/1/2018 12:00:08,121.801527,31.149443
12947,1,4/1/2018 12:00:09,121.805975,31.147907
13648,1,4/1/2018 12:00:09,121.80546,31.149368
14880,1,4/1/2018 12:00:09,121.801633,31.149817
28073,1,4/1/2018 12:00:09,121.801807,31.150028
28431,1,4/1/2018 12:00:09,121.805692,31.14889
28647,1,4/1/2018 12:00:09,121.801057,31.151327
18847,1,4/1/2018 12:00:10,121.803393,31.153775
26410,1,4/1/2018 12:00:10,121.801765,31.149895
15039,1,4/1/2018 12:00:11,121.80174,31.149135
26539,1,4/1/2018 12:00:11,121.801498,31.14973
10172,1,4/1/2018 12:01:00,121.803695,31.152748
20158,1,4/1/2018 12:01:14,121.80358,31.153613
30029,1,4/1/2018 12:01:38,121.803633,31.153235
30195,1,4/1/2018 12:01:57,121.80343,31.152068
20155,1,4/1/2018 12:01:58,121.804248,31.151868
13262,1,4/1/2018 12:02:16,121.803282,31.153828
30244,1,4/1/2018 12:02:33,121.803198,31.153723
12902,1,4/1/2018 12:02:39,121.799395,31.152693
13262,1,4/1/2018 12:02:46,121.803278,31.153828
26786,1,4/1/2018 12:02:51,121.799402,31.153225
28379,1,4/1/2018 12:02:55,121.80394,31.15255
25877,1,4/1/2018 12:03:07,121.803997,31.152553
20327,1,4/1/2018 12:03:30,121.80331,31.153462
25758,1,4/1/2018 12:04:37,121.804082,31.151852
26863,1,4/1/2018 12:04:50,121.80397,31.152185
15698,1,4/1/2018 12:05:17,121.801247,31.149847
13812,1,4/1/2018 12:06:35,121.799602,31.152703
14246,1,4/1/2018 12:07:34,121.799555,31.155347
17757,1,4/1/2018 12:08:50,121.800268,31.149788
27136,1,4/1/2018 12:08:52,121.803662,31.152068
17331,1,4/1/2018 12:10:00,121.799848,31.152173
12859,1,4/1/2018 12:10:47,121.803432,31.153655
16241,1,4/1/2018 12:11:02,121.79937,31.152968
12859,1,4/1/2018 12:11:17,121.80342,31.153677
26866,1,4/1/2018 12:11:33,121.804815,31.15227
17727,1,4/1/2018 12:11:40,121.803533,31.153513
10276,1,4/1/2018 12:11:52,121.803715,31.15306
27000,1,4/1/2018 12:11:55,121.803738,31.153033
20256,1,4/1/2018 12:11:56,121.803648,31.153007
20142,1,4/1/2018 12:14:39,121.80071,31.150322
25960,1,4/1/2018 12:15:02,121.800225,31.15742
25060,1,4/1/2018 12:15:44,121.79935,31.15281
27036,1,4/1/2018 12:17:36,121.803332,31.1542
12836,1,4/1/2018 12:19:07,121.804085,31.152155
12836,1,4/1/2018 12:19:27,121.804085,31.152155
17696,1,4/1/2018 12:19:37,121.803932,31.152473
21816,1,4/1/2018 12:19:48,121.803632,31.152925
21816,1,4/1/2018 12:20:08,121.803632,31.152925
18660,1,4/1/2018 12:21:14,121.804327,31.151675
23657,1,4/1/2018 12:22:21,121.803618,31.14529
27756,1,4/1/2018 12:22:36,121.803885,31.151983
16905,1,4/1/2018 12:22:49,121.804027,31.152155
21108,1,4/1/2018 12:23:51,121.80433,31.151683
17449,1,4/1/2018 12:24:06,121.803005,31.154542
14915,1,4/1/2018 12:24:21,121.799267,31.15304
21108,1,4/1/2018 12:24:31,121.80433,31.151683
27982,1,4/1/2018 12:24:51,121.803698,31.152798
11492,1,4/1/2018 12:26:04,121.803702,31.15275
20027,1,4/1/2018 12:26:09,121.804447,31.151112
20027,1,4/1/2018 12:26:29,121.804112,31.152042
20558,1,4/1/2018 12:27:46,121.799407,31.15298
20324,1,4/1/2018 12:28:03,121.799778,31.152253
21096,1,4/1/2018 12:28:14,121.804395,31.151273
16863,1,4/1/2018 12:28:23,121.804105,31.151983
16863,1,4/1/2018 12:28:33,121.804105,31.151983
17465,1,4/1/2018 12:28:42,121.799325,31.153077
20521,1,4/1/2018 12:28:48,121.803995,31.152303
20778,1,4/1/2018 12:28:51,121.80323,31.153893
12840,1,4/1/2018 12:29:05,121.799407,31.152795
17141,1,4/1/2018 12:30:16,121.799493,31.152828
30222,1,4/1/2018 12:31:09,121.803633,31.153587
21942,1,4/1/2018 12:31:26,121.799318,31.153072
26181,1,4/1/2018 12:32:05,121.799328,31.15289
27794,1,4/1/2018 12:33:12,121.803892,31.152693
15049,1,4/1/2018 12:33:20,121.804285,31.15183
25828,1,4/1/2018 12:33:27,121.803753,31.152688
18057,1,4/1/2018 12:33:46,121.800792,31.150738
17361,1,4/1/2018 12:33:59,121.79962,31.153425
17216,1,4/1/2018 12:35:01,121.803493,31.152628
27649,1,4/1/2018 12:35:11,121.803932,31.152263
20747,1,4/1/2018 12:35:38,121.80411,31.152078
18336,1,4/1/2018 12:35:40,121.804082,31.152233
28343,1,4/1/2018 12:36:17,121.803703,31.152757
20498,1,4/1/2018 12:36:35,121.802488,31.151867
15537,1,4/1/2018 12:36:36,121.800283,31.152005
27729,1,4/1/2018 12:36:38,121.799757,31.152623
14210,1,4/1/2018 12:36:43,121.799287,31.152987
13406,1,4/1/2018 12:36:49,121.80427,31.151708
26203,1,4/1/2018 12:38:02,121.803708,31.153085
20545,1,4/1/2018 12:38:45,121.8031,31.152307
26572,1,4/1/2018 12:38:52,121.802893,31.152472
25960,1,4/1/2018 12:39:19,121.802305,31.156455
17226,1,4/1/2018 12:39:50,121.799227,31.15319
15617,1,4/1/2018 12:39:52,121.803292,31.15442
17226,1,4/1/2018 12:40:10,121.799227,31.15319
14109,1,4/1/2018 12:40:17,121.804322,31.151587
21738,1,4/1/2018 12:41:34,121.803565,31.152997
26004,1,4/1/2018 12:41:34,121.802147,31.157318
11327,1,4/1/2018 12:41:38,121.804135,31.15188
11327,1,4/1/2018 12:42:06,121.803962,31.153345
25067,1,4/1/2018 12:42:51,121.79964,31.152517
11955,1,4/1/2018 12:44:01,121.79912,31.15336
16298,1,4/1/2018 12:44:12,121.803273,31.153867
30045,1,4/1/2018 12:44:44,121.79944,31.152297
11889,1,4/1/2018 12:44:55,121.799523,31.152538
13619,1,4/1/2018 12:46:01,121.799022,31.153712
16418,1,4/1/2018 12:46:58,121.804033,31.152187
13433,1,4/1/2018 12:47:01,121.80402,31.152427
20254,1,4/1/2018 12:47:06,121.800138,31.152385
20963,1,4/1/2018 12:47:22,121.805842,31.148368
10867,1,4/1/2018 12:47:40,121.79951,31.152707
15931,1,4/1/2018 12:48:15,121.80401,31.15322
20726,1,4/1/2018 12:48:37,121.804417,31.151248
14960,1,4/1/2018 12:48:48,121.799188,31.153295
12892,1,4/1/2018 12:49:19,121.804042,31.152253
14094,1,4/1/2018 12:49:33,121.803457,31.153917
17193,1,4/1/2018 12:49:37,121.803027,31.152512
15435,1,4/1/2018 12:49:41,121.799247,31.152907
20291,1,4/1/2018 12:50:37,121.799407,31.152942
25628,1,4/1/2018 12:50:40,121.804082,31.152078
27564,1,4/1/2018 12:50:41,121.79923,31.153292
11511,1,4/1/2018 12:50:46,121.804227,31.151712
27538,1,4/1/2018 12:50:50,121.804238,31.151965
10035,1,4/1/2018 12:51:00,121.801433,31.147347
30133,1,4/1/2018 12:51:02,121.800073,31.152183
11511,1,4/1/2018 12:51:06,121.804227,31.151712
14473,1,4/1/2018 12:51:20,121.803547,31.153135
27038,1,4/1/2018 12:51:34,121.804155,31.152107
11540,1,4/1/2018 12:53:40,121.804048,31.152157
26206,1,4/1/2018 12:54:32,121.803502,31.151993
16884,1,4/1/2018 12:56:27,121.7991,31.153028
20733,1,4/1/2018 12:57:08,121.803615,31.154317
20733,1,4/1/2018 12:57:18,121.803608,31.154265
15307,1,4/1/2018 12:57:24,121.804232,31.152005
20805,1,4/1/2018 12:57:31,121.799277,31.15323
30032,1,4/1/2018 12:57:47,121.799447,31.152305
10977,1,4/1/2018 12:58:20,121.803812,31.152563
10044,1,4/1/2018 12:58:39,121.801567,31.152087
21248,1,4/1/2018 12:58:48,121.799775,31.152458
21233,1,4/1/2018 12:58:55,121.803562,31.153688
10149,1,4/1/2018 12:59:22,121.801845,31.149125
10358,1,4/1/2018 13:00:00,121.802517,31.149375
14215,1,4/1/2018 13:00:03,121.802595,31.149043
23861,1,4/1/2018 13:00:03,121.802507,31.149342
13388,1,4/1/2018 13:00:04,121.801593,31.149752
20498,1,4/1/2018 13:00:04,121.801922,31.149097
30163,1,4/1/2018 13:00:04,121.801752,31.149352
30032,1,4/1/2018 13:00:06,121.802975,31.149722
17083,1,4/1/2018 13:00:07,121.805825,31.148157
25906,1,4/1/2018 13:00:07,121.80166,31.148982
25758,1,4/1/2018 13:00:10,121.800407,31.151285
20611,1,4/1/2018 13:01:37,121.80428,31.151875
20611,1,4/1/2018 13:01:42,121.804232,31.15199
20611,1,4/1/2018 13:01:46,121.804202,31.152058
21506,1,4/1/2018 13:01:46,121.799618,31.15264
13695,1,4/1/2018 13:02:37,121.804263,31.151695
20561,1,4/1/2018 13:02:38,121.805163,31.147535
12000,1,4/1/2018 13:03:55,121.803088,31.151802
20699,1,4/1/2018 13:04:00,121.80057,31.15047
26890,1,4/1/2018 13:04:18,121.803698,31.153212
17362,1,4/1/2018 13:04:25,121.80319,31.152548
12704,1,4/1/2018 13:04:36,121.804098,31.152315
21200,1,4/1/2018 13:04:53,121.799543,31.153123
14450,1,4/1/2018 13:05:04,121.800422,31.152362
30153,1,4/1/2018 13:05:34,121.804167,31.152407
21056,1,4/1/2018 13:06:20,121.804068,31.152265
16016,1,4/1/2018 13:06:48,121.802772,31.153332
28607,1,4/1/2018 13:07:09,121.804348,31.152485
20937,1,4/1/2018 13:07:17,121.804235,31.152357
28607,1,4/1/2018 13:07:40,121.803932,31.153222
21558,1,4/1/2018 13:08:11,121.802928,31.153935
26236,1,4/1/2018 13:10:11,121.803993,31.152453
17184,1,4/1/2018 13:10:25,121.803688,31.153495
10671,1,4/1/2018 13:10:39,121.799858,31.15198
26481,1,4/1/2018 13:10:45,121.803788,31.152122
20074,1,4/1/2018 13:11:55,121.803935,31.152462
30116,1,4/1/2018 13:12:59,121.803622,31.15336
10829,1,4/1/2018 13:13:21,121.804318,31.151777
12842,1,4/1/2018 13:14:13,121.803963,31.152773
21665,1,4/1/2018 13:15:12,121.803795,31.153748
27512,1,4/1/2018 13:15:32,121.79928,31.15277
14798,1,4/1/2018 13:15:33,121.803957,31.152737
12704,1,4/1/2018 13:16:40,121.800908,31.150167
23898,1,4/1/2018 13:16:45,121.80398,31.15249
16690,1,4/1/2018 13:16:57,121.803762,31.151915
16943,1,4/1/2018 13:17:08,121.80455,31.15357
17082,1,4/1/2018 13:17:10,121.799398,31.153073
16856,1,4/1/2018 13:18:04,121.804092,31.152363
17418,1,4/1/2018 13:18:17,121.805513,31.148195
16856,1,4/1/2018 13:18:24,121.804123,31.152452
16856,1,4/1/2018 13:18:34,121.804123,31.152452
17081,1,4/1/2018 13:19:04,121.80268,31.152833
26405,1,4/1/2018 13:19:09,121.803455,31.15401
13579,1,4/1/2018 13:19:47,121.799392,31.15261
17118,1,4/1/2018 13:20:14,121.804177,31.152527
17118,1,4/1/2018 13:20:34,121.804177,31.152527
17730,1,4/1/2018 13:20:42,121.800995,31.15562
10299,1,4/1/2018 13:21:03,121.804038,31.152047
20024,1,4/1/2018 13:21:13,121.800282,31.152418
30242,1,4/1/2018 13:21:52,121.80416,31.152217
20094,1,4/1/2018 13:21:54,121.803782,31.153205
28180,1,4/1/2018 13:22:48,121.80424,31.152015
30029,1,4/1/2018 13:23:54,121.80013,31.152038
18042,1,4/1/2018 13:24:07,121.804665,31.15118
17402,1,4/1/2018 13:24:12,121.79996,31.152547
17402,1,4/1/2018 13:24:32,121.79996,31.152547
25490,1,4/1/2018 13:24:41,121.803505,31.153895
17858,1,4/1/2018 13:25:05,121.803647,31.153863
16130,1,4/1/2018 13:25:08,121.802912,31.155622
26192,1,4/1/2018 13:25:35,121.80339,31.1539
23637,1,4/1/2018 13:28:07,121.799248,31.152603
17604,1,4/1/2018 13:28:10,121.803462,31.153955
10881,1,4/1/2018 13:28:33,121.803045,31.15531
18905,1,4/1/2018 13:28:35,121.799235,31.152757
20939,1,4/1/2018 13:29:28,121.803708,31.153575
28591,1,4/1/2018 13:29:44,121.804048,31.15244
20458,1,4/1/2018 13:30:04,121.803672,31.153438
25526,1,4/1/2018 13:30:05,121.803973,31.152753
15264,1,4/1/2018 13:30:41,121.799652,31.15204
30113,1,4/1/2018 13:31:11,121.802743,31.145107
13421,1,4/1/2018 13:32:08,121.804133,31.15197
18042,1,4/1/2018 13:33:27,121.804735,31.153255
20173,1,4/1/2018 13:33:27,121.804072,31.152517
18208,1,4/1/2018 13:33:32,121.805605,31.149162
28318,1,4/1/2018 13:33:42,121.804223,31.151933
13238,1,4/1/2018 13:34:06,121.80404,31.152993
22078,1,4/1/2018 13:34:06,121.80365,31.153722
17071,1,4/1/2018 13:34:08,121.7994,31.153047
20647,1,4/1/2018 13:34:14,121.801107,31.152192
22078,1,4/1/2018 13:34:36,121.80365,31.153722
23731,1,4/1/2018 13:34:47,121.803172,31.153695
15332,1,4/1/2018 13:34:58,121.799207,31.153063
21140,1,4/1/2018 13:35:06,121.804128,31.152523
23731,1,4/1/2018 13:35:07,121.803157,31.153712
21320,1,4/1/2018 13:35:10,121.804165,31.15266
