ID,status,time,J,W
27158,1,4/1/2018 12:00:02,121.816898,31.118072
27263,1,4/1/2018 12:00:02,121.817672,31.118357
15241,1,4/1/2018 12:00:03,121.817747,31.116532
16084,1,4/1/2018 12:00:03,121.817445,31.116777
16329,1,4/1/2018 12:00:03,121.818835,31.11812
18970,1,4/1/2018 12:00:03,121.817247,31.11689
25643,1,4/1/2018 12:00:03,121.817337,31.116637
25908,1,4/1/2018 12:00:03,121.818688,31.11755
26895,1,4/1/2018 12:00:03,121.819108,31.116995
27045,1,4/1/2018 12:00:03,121.817658,31.118417
15216,1,4/1/2018 12:00:04,121.817988,31.118778
15382,1,4/1/2018 12:00:04,121.819147,31.116772
15598,1,4/1/2018 12:00:04,121.818542,31.118048
18777,1,4/1/2018 12:00:04,121.817133,31.118632
18834,1,4/1/2018 12:00:04,121.817512,31.118117
25228,1,4/1/2018 12:00:04,121.81854,31.116973
26589,1,4/1/2018 12:00:04,121.818638,31.118232
26788,1,4/1/2018 12:00:04,121.817398,31.11757
27070,1,4/1/2018 12:00:04,121.81866,31.11798
27244,1,4/1/2018 12:00:04,121.819163,31.11689
14153,1,4/1/2018 12:00:05,121.81839,31.117965
15214,1,4/1/2018 12:00:05,121.818782,31.117315
16081,1,4/1/2018 12:00:05,121.81857,31.11889
16230,1,4/1/2018 12:00:05,121.819285,31.116857
25682,1,4/1/2018 12:00:05,121.818542,31.118518
26425,1,4/1/2018 12:00:05,121.817135,31.118485
27362,1,4/1/2018 12:00:05,121.817272,31.117017
28033,1,4/1/2018 12:00:05,121.81738,31.118352
10271,1,4/1/2018 12:00:06,121.816965,31.118135
12702,1,4/1/2018 12:00:06,121.817257,31.116955
13123,1,4/1/2018 12:00:06,121.817085,31.118783
13763,1,4/1/2018 12:00:06,121.81832,31.118467
14157,1,4/1/2018 12:00:06,121.817173,31.117422
15684,1,4/1/2018 12:00:06,121.8171,31.117867
15728,1,4/1/2018 12:00:06,121.817385,31.116222
16123,1,4/1/2018 12:00:06,121.819227,31.116455
16251,1,4/1/2018 12:00:06,121.817703,31.11656
25147,1,4/1/2018 12:00:06,121.818548,31.11866
26438,1,4/1/2018 12:00:06,121.818662,31.117437
27245,1,4/1/2018 12:00:06,121.81696,31.117423
13764,1,4/1/2018 12:00:07,121.817837,31.117713
14543,1,4/1/2018 12:00:07,121.817632,31.116933
17959,1,4/1/2018 12:00:07,121.818927,31.117315
26089,1,4/1/2018 12:00:07,121.817125,31.118208
14047,1,4/1/2018 12:00:08,121.817148,31.118513
14629,1,4/1/2018 12:00:08,121.818683,31.11716
15344,1,4/1/2018 12:00:08,121.818783,31.116913
20323,1,4/1/2018 12:00:08,121.817607,31.11813
27501,1,4/1/2018 12:00:08,121.818532,31.118737
27709,1,4/1/2018 12:00:08,121.817122,31.1184
28338,1,4/1/2018 12:00:08,121.81931,31.116535
28434,1,4/1/2018 12:00:08,121.817143,31.11825
14869,1,4/1/2018 12:00:09,121.81767,31.116438
18775,1,4/1/2018 12:00:09,121.818072,31.118883
18891,1,4/1/2018 12:00:09,121.817118,31.11788
26583,1,4/1/2018 12:00:09,121.818255,31.117962
27002,1,4/1/2018 12:00:09,121.817242,31.118448
14956,1,4/1/2018 12:00:10,121.817113,31.118587
16200,1,4/1/2018 12:00:10,121.819253,31.116642
21691,1,4/1/2018 12:00:10,121.81712,31.117752
14159,1,4/1/2018 12:00:11,121.817127,31.116832
15818,1,4/1/2018 12:00:11,121.817768,31.118065
26026,1,4/1/2018 12:00:11,121.816883,31.117768
26591,1,4/1/2018 12:00:11,121.818888,31.11638
27093,1,4/1/2018 12:00:11,121.819103,31.116555
27254,1,4/1/2018 12:00:11,121.818477,31.117453
28016,1,4/1/2018 12:00:11,121.817272,31.116453
28537,1,4/1/2018 12:00:11,121.818818,31.118063
13521,1,4/1/2018 12:00:12,121.817212,31.118647
16150,1,4/1/2018 12:00:12,121.81705,31.117843
12887,1,4/1/2018 12:01:15,121.8176,31.116425
23656,1,4/1/2018 12:01:39,121.81714,31.116937
10308,1,4/1/2018 12:03:34,121.817558,31.116737
10149,1,4/1/2018 12:08:10,121.818023,31.118527
10464,1,4/1/2018 12:08:42,121.817438,31.118775
20782,1,4/1/2018 12:09:31,121.818085,31.119033
20987,1,4/1/2018 12:11:39,121.817263,31.116637
21880,1,4/1/2018 12:24:32,121.817403,31.117663
23607,1,4/1/2018 12:25:35,121.818263,31.118107
17083,1,4/1/2018 12:33:38,121.818495,31.117857
16732,1,4/1/2018 12:39:28,121.817287,31.118185
17286,1,4/1/2018 12:42:28,121.81852,31.118337
20856,1,4/1/2018 12:45:42,121.818495,31.118153
20892,1,4/1/2018 12:46:12,121.818667,31.118103
20155,1,4/1/2018 12:46:17,121.817787,31.117162
20766,1,4/1/2018 12:46:54,121.816582,31.11872
17418,1,4/1/2018 12:54:48,121.818707,31.118435
18020,1,4/1/2018 12:55:17,121.818722,31.1181
23550,1,4/1/2018 12:56:46,121.817212,31.118315
15969,1,4/1/2018 13:00:01,121.818035,31.117212
15049,1,4/1/2018 13:00:02,121.819305,31.116387
26095,1,4/1/2018 13:00:03,121.819503,31.116448
27794,1,4/1/2018 13:00:03,121.818333,31.118133
30001,1,4/1/2018 13:00:03,121.818315,31.11648
20254,1,4/1/2018 13:00:04,121.819117,31.117478
14111,1,4/1/2018 13:00:05,121.818268,31.118048
27000,1,4/1/2018 13:00:05,121.818075,31.11651
30222,1,4/1/2018 13:00:05,121.818163,31.118675
16241,1,4/1/2018 13:00:06,121.81804,31.116532
18336,1,4/1/2018 13:00:06,121.818073,31.118915
26359,1,4/1/2018 13:00:08,121.818177,31.11873
27036,1,4/1/2018 13:00:08,121.817932,31.117365
26572,1,4/1/2018 13:00:09,121.818097,31.118972
26866,1,4/1/2018 13:00:09,121.817865,31.117178
25067,1,4/1/2018 13:00:10,121.818075,31.119067
27136,1,4/1/2018 13:00:10,121.818285,31.11621
28068,1,4/1/2018 13:00:10,121.818333,31.118
13812,1,4/1/2018 13:00:11,121.81776,31.117232
21738,1,4/1/2018 13:00:11,121.818255,31.118488
26181,1,4/1/2018 13:00:11,121.818248,31.118148
27649,1,4/1/2018 13:00:11,121.818275,31.118157
27982,1,4/1/2018 13:00:11,121.818277,31.116657
17505,1,4/1/2018 13:02:30,121.818298,31.119147
21383,1,4/1/2018 13:12:26,121.818593,31.118823
20504,1,4/1/2018 13:16:08,121.818542,31.117048
20558,1,4/1/2018 13:32:10,121.81834,31.11651
28356,1,4/1/2018 13:38:03,121.818905,31.116763
16995,1,4/1/2018 13:45:28,121.816275,31.118867
16241,1,4/1/2018 13:56:15,121.818038,31.11654
23737,1,4/1/2018 13:59:24,121.819085,31.117205
17242,1,4/1/2018 14:02:42,121.819112,31.11712
23771,1,4/1/2018 14:13:40,121.816948,31.118195
