ID,status,time,J,W,speed
10939,1,4/1/2018 10:24:09,121.52479,31.225432,1.0
10939,1,4/1/2018 10:24:19,121.524825,31.225483,0.0
10939,1,4/1/2018 10:24:39,121.524825,31.225483,0.0
10939,1,4/1/2018 10:24:49,121.524825,31.225483,0.0
10939,1,4/1/2018 10:24:59,121.524825,31.225483,0.0
10939,1,4/1/2018 10:25:09,121.524825,31.225483,0.0
10939,1,4/1/2018 10:25:19,121.524825,31.225483,0.0
10939,1,4/1/2018 10:25:39,121.524825,31.225483,0.0
10939,1,4/1/2018 10:25:49,121.524825,31.225483,0.0
10939,1,4/1/2018 10:25:59,121.52493,31.22561,0.0
10939,1,4/1/2018 10:26:09,121.52493,31.22561,0.0
10939,1,4/1/2018 10:26:19,121.52493,31.22561,0.0
10939,1,4/1/2018 10:26:39,121.52493,31.22561,0.0
10939,1,4/1/2018 10:26:49,121.52493,31.22561,0.0
10939,1,4/1/2018 10:26:59,121.52493,31.22561,0.0
10939,1,4/1/2018 10:27:09,121.524993,31.225717,0.0
10939,1,4/1/2018 10:27:19,121.524993,31.225717,0.0
10939,1,4/1/2018 10:27:34,121.525178,31.22583,14.0
10939,1,4/1/2018 10:27:44,121.525073,31.226017,6.0
10939,1,4/1/2018 10:27:54,121.525067,31.226025,3.0
10939,1,4/1/2018 10:28:04,121.52495,31.226195,12.0
10939,1,4/1/2018 10:28:08,121.524788,31.226098,14.0
10939,1,4/1/2018 10:28:18,121.524253,31.225677,16.0
10939,1,4/1/2018 10:28:35,121.523523,31.225455,18.0
10939,1,4/1/2018 10:28:37,121.52342,31.225515,23.0
10939,1,4/1/2018 10:28:48,121.522942,31.226495,39.0
10939,1,4/1/2018 10:28:58,121.522595,31.227215,19.0
10939,1,4/1/2018 10:29:08,121.52247,31.227527,11.0
10939,1,4/1/2018 10:29:18,121.522417,31.227657,1.0
10939,1,4/1/2018 10:29:38,121.52237,31.227777000000003,2.0
10939,1,4/1/2018 10:29:48,121.52237,31.227777000000003,0.0
10939,1,4/1/2018 10:29:55,121.522242,31.227933,18.0
10939,1,4/1/2018 10:29:59,121.522028,31.227927,23.0
10939,1,4/1/2018 10:30:09,121.521202,31.227703,39.0
10939,1,4/1/2018 10:30:40,121.518008,31.22666,41.0
10939,1,4/1/2018 10:30:50,121.516623,31.226228000000006,44.0
10939,1,4/1/2018 10:30:59,121.515807,31.226072,16.0
10939,1,4/1/2018 10:31:01,121.515748,31.22614,20.0
10939,1,4/1/2018 10:31:11,121.5155,31.226652,20.0
10939,1,4/1/2018 10:31:20,121.515368,31.226947,5.0
10939,1,4/1/2018 10:31:41,121.515188,31.227343,2.0
10939,1,4/1/2018 10:31:51,121.515188,31.227343,0.0
10939,1,4/1/2018 10:32:00,121.51516200000002,31.227407,7.0
10939,1,4/1/2018 10:32:10,121.515005,31.227702,18.0
10939,1,4/1/2018 10:32:31,121.514752,31.228165,2.0
10939,1,4/1/2018 10:32:42,121.514752,31.228165,0.0
10939,1,4/1/2018 10:32:53,121.514752,31.228165,0.0
10939,1,4/1/2018 10:33:03,121.514752,31.228165,0.0
10939,1,4/1/2018 10:33:14,121.514752,31.228165,0.0
10939,1,4/1/2018 10:33:33,121.514752,31.228165,0.0
10939,1,4/1/2018 10:33:43,121.514752,31.228165,0.0
10939,1,4/1/2018 10:33:54,121.514752,31.228165,0.0
10939,1,4/1/2018 10:34:03,121.514752,31.228165,0.0
10939,1,4/1/2018 10:34:13,121.51466,31.228302000000006,18.0
10939,1,4/1/2018 10:34:34,121.514422,31.22863,0.0
10939,1,4/1/2018 10:34:43,121.514422,31.22863,0.0
10939,1,4/1/2018 10:34:54,121.514422,31.22863,0.0
10939,1,4/1/2018 10:35:05,121.514422,31.22863,0.0
10939,1,4/1/2018 10:35:16,121.514422,31.22863,0.0
10939,1,4/1/2018 10:35:36,121.514422,31.22863,0.0
10939,1,4/1/2018 10:35:46,121.514422,31.22863,0.0
10939,1,4/1/2018 10:35:56,121.514422,31.22863,0.0
10939,1,4/1/2018 10:36:06,121.514422,31.22863,0.0
10939,1,4/1/2018 10:36:16,121.514422,31.22863,0.0
10939,1,4/1/2018 10:36:36,121.514427,31.228642,0.0
10939,1,4/1/2018 10:36:46,121.514427,31.228642,4.0
10939,1,4/1/2018 10:36:57,121.514178,31.228975,12.0
10939,1,4/1/2018 10:37:06,121.51403700000002,31.229345,31.0
10939,1,4/1/2018 10:37:13,121.514012,31.229838,24.0
10939,1,4/1/2018 10:37:15,121.514128,31.229893,32.0
10939,1,4/1/2018 10:37:35,121.516553,31.23088,47.0
10939,1,4/1/2018 10:37:45,121.517398,31.231145,17.0
10939,1,4/1/2018 10:37:55,121.517573,31.231188,1.0
10939,1,4/1/2018 10:38:05,121.517585,31.231185,0.0
10939,1,4/1/2018 10:38:15,121.517585,31.231185,0.0
10939,1,4/1/2018 10:38:35,121.51758999999998,31.231185,0.0
10939,1,4/1/2018 10:38:45,121.517675,31.231175,16.0
10939,1,4/1/2018 10:38:55,121.51846,31.231303000000004,43.0
10939,1,4/1/2018 10:39:05,121.519848,31.23173,53.0
10939,1,4/1/2018 10:39:15,121.521455,31.232123,61.0
10939,1,4/1/2018 10:39:35,121.5246,31.23313,54.0
10939,1,4/1/2018 10:39:45,121.526125,31.23362,54.0
10939,1,4/1/2018 10:39:55,121.527523,31.234140000000004,52.0
10939,1,4/1/2018 10:40:05,121.529065,31.234635,57.0
10939,1,4/1/2018 10:40:15,121.530625,31.235123,56.0
10939,1,4/1/2018 10:40:35,121.533452,31.23602,39.0
10939,1,4/1/2018 10:40:45,121.53473,31.23645,58.0
10939,1,4/1/2018 10:40:55,121.53631,31.236972,58.0
10939,1,4/1/2018 10:41:05,121.53793799999998,31.237423,48.0
10939,1,4/1/2018 10:41:15,121.53925,31.237815,45.0
10939,1,4/1/2018 10:41:35,121.5414,31.238512,50.0
10939,1,4/1/2018 10:41:45,121.542777,31.238958,39.0
10939,1,4/1/2018 10:41:55,121.543552,31.239213,9.0
10939,1,4/1/2018 10:42:05,121.543617,31.239242,0.0
10939,1,4/1/2018 10:42:15,121.543617,31.239242,0.0
10939,1,4/1/2018 10:42:35,121.543617,31.239242,0.0
10939,1,4/1/2018 10:42:45,121.543617,31.239242,0.0
10939,1,4/1/2018 10:42:55,121.543642,31.23926,13.0
10939,1,4/1/2018 10:43:05,121.544578,31.239607,59.0
10939,1,4/1/2018 10:43:15,121.54578,31.240123,15.0
10939,1,4/1/2018 10:43:35,121.548297,31.241203,63.0
10939,1,4/1/2018 10:43:45,121.549773,31.241837,48.0
10939,1,4/1/2018 10:43:55,121.55119,31.242452,54.0
10939,1,4/1/2018 10:44:05,121.552902,31.243308000000006,71.0
10939,1,4/1/2018 10:44:15,121.554245,31.244058000000006,42.0
10939,1,4/1/2018 10:44:35,121.556472,31.245345,23.0
10939,1,4/1/2018 10:44:45,121.556647,31.245445,1.0
10939,1,4/1/2018 10:44:55,121.556647,31.245445,0.0
10939,1,4/1/2018 10:45:05,121.556647,31.245445,0.0
10939,1,4/1/2018 10:45:15,121.556647,31.245445,0.0
10939,1,4/1/2018 10:45:35,121.557218,31.245807,42.0
10939,1,4/1/2018 10:45:45,121.558522,31.24653,56.0
10939,1,4/1/2018 10:45:55,121.559857,31.247297,52.0
10939,1,4/1/2018 10:46:05,121.560507,31.24766,3.0
10939,1,4/1/2018 10:46:15,121.560507,31.24766,1.0
10939,1,4/1/2018 10:46:35,121.560507,31.24766,0.0
10939,1,4/1/2018 10:46:45,121.560507,31.24766,0.0
10939,1,4/1/2018 10:46:55,121.560507,31.24766,0.0
10939,1,4/1/2018 10:47:05,121.560507,31.24766,0.0
