ID,status,time,J,W,speed
10594,1,4/1/2018 7:15:54,121.479588,31.249775,0.0
10594,1,4/1/2018 7:16:04,121.479588,31.249775,1.0
10594,1,4/1/2018 7:16:14,121.479157,31.249558,28.0
10594,1,4/1/2018 7:16:40,121.478652,31.250322,23.0
10594,1,4/1/2018 7:16:50,121.479465,31.25101,45.0
10594,1,4/1/2018 7:17:00,121.480532,31.251903,39.0
10594,1,4/1/2018 7:17:10,121.481648,31.252488,36.0
10594,1,4/1/2018 7:17:20,121.482642,31.252977,38.0
10594,1,4/1/2018 7:17:40,121.483832,31.253623,1.0
10594,1,4/1/2018 7:17:50,121.483832,31.253623,0.0
10594,1,4/1/2018 7:18:00,121.483832,31.253623,0.0
10594,1,4/1/2018 7:18:10,121.483832,31.253623,0.0
10594,1,4/1/2018 7:18:20,121.483832,31.253623,0.0
10594,1,4/1/2018 7:18:40,121.483832,31.253623,0.0
10594,1,4/1/2018 7:18:50,121.483832,31.253623,0.0
10594,1,4/1/2018 7:19:00,121.48403,31.25372,23.0
10594,1,4/1/2018 7:19:10,121.484955,31.254267,47.0
10594,1,4/1/2018 7:19:30,121.488075,31.255432,50.0
10594,1,4/1/2018 7:19:40,121.489835,31.255435,58.0
10594,1,4/1/2018 7:19:49,121.491408,31.255948,57.0
10594,1,4/1/2018 7:19:59,121.492752,31.257133000000003,62.0
10594,1,4/1/2018 7:20:09,121.49446299999998,31.258090000000006,64.0
10594,1,4/1/2018 7:20:19,121.496168,31.259068,63.0
10594,1,4/1/2018 7:20:29,121.497572,31.260313,61.0
10594,1,4/1/2018 7:20:39,121.499135,31.261472,63.0
10594,1,4/1/2018 7:20:49,121.500715,31.262698,65.0
10594,1,4/1/2018 7:20:59,121.502295,31.263877,59.0
10594,1,4/1/2018 7:21:09,121.503547,31.264517,20.0
10594,1,4/1/2018 7:21:19,121.50368,31.264558,0.0
10594,1,4/1/2018 7:21:39,121.50368,31.264558,0.0
10594,1,4/1/2018 7:21:49,121.50368,31.264558,0.0
10594,1,4/1/2018 7:21:59,121.50368,31.264558,0.0
10594,1,4/1/2018 7:22:09,121.50368,31.264558,0.0
10594,1,4/1/2018 7:22:19,121.50368,31.264558,0.0
10594,1,4/1/2018 7:22:39,121.50368,31.264558,0.0
10594,1,4/1/2018 7:22:49,121.50368,31.264558,0.0
10594,1,4/1/2018 7:22:59,121.503768,31.264582,7.0
10594,1,4/1/2018 7:23:09,121.50384,31.264602000000004,1.0
10594,1,4/1/2018 7:23:19,121.50384,31.264602000000004,0.0
10594,1,4/1/2018 7:23:39,121.50384,31.264602000000004,0.0
10594,1,4/1/2018 7:23:49,121.504485,31.264753,36.0
10594,1,4/1/2018 7:23:59,121.50586,31.2652,53.0
10594,1,4/1/2018 7:24:09,121.50755,31.265787,54.0
10594,1,4/1/2018 7:24:19,121.50893700000002,31.26659,49.0
10594,1,4/1/2018 7:24:39,121.509745,31.2673,0.0
10594,1,4/1/2018 7:24:49,121.509745,31.2673,0.0
10594,1,4/1/2018 7:24:59,121.509745,31.2673,0.0
10594,1,4/1/2018 7:25:09,121.509745,31.2673,0.0
10594,1,4/1/2018 7:25:19,121.509745,31.2673,0.0
10594,1,4/1/2018 7:25:39,121.51079,31.268298,30.0
10594,1,4/1/2018 7:25:49,121.511645,31.269125,50.0
10594,1,4/1/2018 7:25:59,121.512872,31.270225,59.0
10594,1,4/1/2018 7:26:09,121.51424,31.271488,64.0
10594,1,4/1/2018 7:26:19,121.51597,31.272542,67.0
10594,1,4/1/2018 7:26:39,121.519398,31.274382,59.0
10594,1,4/1/2018 7:26:49,121.521252,31.275345,67.0
10594,1,4/1/2018 7:26:59,121.522932,31.276247,38.0
10594,1,4/1/2018 7:27:09,121.52366299999998,31.276617,8.0
10594,1,4/1/2018 7:27:19,121.523702,31.276637,0.0
10594,1,4/1/2018 7:27:39,121.523702,31.276637,0.0
10594,1,4/1/2018 7:27:49,121.523702,31.276637,0.0
10594,1,4/1/2018 7:27:59,121.523702,31.276637,0.0
10594,1,4/1/2018 7:28:09,121.523702,31.276637,0.0
10594,1,4/1/2018 7:28:19,121.523702,31.276637,0.0
10594,1,4/1/2018 7:28:39,121.523702,31.276637,0.0
10594,1,4/1/2018 7:28:49,121.523767,31.276670000000006,2.0
10594,1,4/1/2018 7:28:59,121.523767,31.276670000000006,1.0
10594,1,4/1/2018 7:29:09,121.523767,31.276670000000006,0.0
10594,1,4/1/2018 7:29:19,121.523767,31.276670000000006,0.0
10594,1,4/1/2018 7:29:39,121.525043,31.2772,46.0
10594,1,4/1/2018 7:29:49,121.526568,31.277653000000004,46.0
10594,1,4/1/2018 7:29:59,121.527742,31.277942,17.0
10594,1,4/1/2018 7:30:09,121.527872,31.277965,1.0
10594,1,4/1/2018 7:30:19,121.528222,31.278037,21.0
10594,1,4/1/2018 7:30:39,121.529667,31.278357,18.0
10594,1,4/1/2018 7:30:49,121.53007,31.278467,3.0
10594,1,4/1/2018 7:30:59,121.530078,31.278473,0.0
10594,1,4/1/2018 7:31:09,121.530168,31.27852,17.0
10594,1,4/1/2018 7:31:19,121.530943,31.2786,33.0
10594,1,4/1/2018 7:31:39,121.533808,31.279132,49.0
10594,1,4/1/2018 7:31:49,121.535372,31.279452000000006,50.0
10594,1,4/1/2018 7:31:59,121.536235,31.279725,2.0
10594,1,4/1/2018 7:32:09,121.536235,31.279725,0.0
10594,1,4/1/2018 7:32:19,121.536235,31.279725,0.0
10594,1,4/1/2018 7:32:39,121.536235,31.279725,0.0
10594,1,4/1/2018 7:32:49,121.536235,31.279725,0.0
10594,1,4/1/2018 7:32:59,121.536235,31.279725,0.0
10594,1,4/1/2018 7:33:09,121.536235,31.279725,0.0
10594,1,4/1/2018 7:33:19,121.536235,31.279725,0.0
10594,1,4/1/2018 7:33:39,121.536235,31.279725,0.0
10594,1,4/1/2018 7:33:49,121.536235,31.279725,0.0
10594,1,4/1/2018 7:33:59,121.536225,31.279723,0.0
10594,1,4/1/2018 7:34:09,121.536225,31.279723,0.0
10594,1,4/1/2018 7:34:19,121.536225,31.279723,0.0
10594,1,4/1/2018 7:34:39,121.537772,31.280447,53.0
10594,1,4/1/2018 7:34:49,121.539272,31.281338,47.0
10594,1,4/1/2018 7:34:59,121.540528,31.282182,44.0
10594,1,4/1/2018 7:35:09,121.54121,31.2826,4.0
10594,1,4/1/2018 7:35:19,121.541218,31.282607,1.0
10594,1,4/1/2018 7:35:39,121.541218,31.282607,0.0
10594,1,4/1/2018 7:35:49,121.541218,31.282607,0.0
10594,1,4/1/2018 7:35:59,121.541218,31.282607,0.0
10594,1,4/1/2018 7:36:09,121.541218,31.282607,0.0
10594,1,4/1/2018 7:36:19,121.541218,31.282607,0.0
10594,1,4/1/2018 7:36:39,121.541218,31.282607,0.0
10594,1,4/1/2018 7:36:49,121.541218,31.282607,0.0
