ID,status,time,J,W,speed
10977,1,4/1/2018 19:53:32,121.375893,31.318032,0.0
10977,1,4/1/2018 19:53:42,121.375893,31.318032,0.0
10977,1,4/1/2018 19:53:52,121.375893,31.318032,0.0
10977,1,4/1/2018 19:54:03,121.375893,31.318032,0.0
10977,1,4/1/2018 19:54:12,121.375893,31.318032,0.0
10977,1,4/1/2018 19:54:33,121.375903,31.318042,0.0
10977,1,4/1/2018 19:54:42,121.375903,31.318042,0.0
10977,1,4/1/2018 19:54:52,121.375907,31.318040000000003,7.0
10977,1,4/1/2018 19:55:02,121.375763,31.318092,4.0
10977,1,4/1/2018 19:55:11,121.37579,31.318292,22.0
10977,1,4/1/2018 19:55:17,121.375847,31.318645,22.0
10977,1,4/1/2018 19:55:19,121.375827,31.318768,17.0
10977,1,4/1/2018 19:55:38,121.376743,31.318983000000006,1.0
10977,1,4/1/2018 19:55:48,121.376832,31.31893,20.0
10977,1,4/1/2018 19:55:58,121.376783,31.317945,27.0
10977,1,4/1/2018 19:56:08,121.376785,31.317695,1.0
10977,1,4/1/2018 19:56:18,121.376785,31.317695,0.0
10977,1,4/1/2018 19:56:38,121.376768,31.317595,25.0
10977,1,4/1/2018 19:56:48,121.37667,31.316893,27.0
10977,1,4/1/2018 19:56:58,121.37667,31.316208000000003,30.0
10977,1,4/1/2018 19:57:08,121.376623,31.315673,29.0
10977,1,4/1/2018 19:57:18,121.37658799999998,31.315145,9.0
10977,1,4/1/2018 19:57:28,121.376562,31.314605,34.0
10977,1,4/1/2018 19:57:38,121.376492,31.313607,43.0
10977,1,4/1/2018 19:57:48,121.376458,31.313047,1.0
10977,1,4/1/2018 19:57:58,121.376458,31.313047,0.0
10977,1,4/1/2018 19:58:08,121.376458,31.313047,0.0
10977,1,4/1/2018 19:58:18,121.376458,31.313047,0.0
10977,1,4/1/2018 19:58:38,121.376488,31.312692,13.0
10977,1,4/1/2018 19:58:42,121.376617,31.312587,21.0
10977,1,4/1/2018 19:58:52,121.377205,31.312612,11.0
10977,1,4/1/2018 19:58:59,121.37722,31.31244,12.0
10977,1,4/1/2018 19:59:01,121.377168,31.3124,15.0
10977,1,4/1/2018 19:59:11,121.376933,31.312297,13.0
10977,1,4/1/2018 19:59:13,121.376882,31.312262,12.0
10977,1,4/1/2018 19:59:33,121.37695,31.312235,6.0
10977,1,4/1/2018 19:59:43,121.37695,31.312235,0.0
10977,1,4/1/2018 19:59:53,121.37695,31.312235,0.0
10977,1,4/1/2018 20:00:03,121.37695,31.312235,0.0
10977,1,4/1/2018 20:00:13,121.37695,31.312235,0.0
10977,1,4/1/2018 20:00:33,121.376958,31.312253,0.0
10977,1,4/1/2018 20:00:43,121.376958,31.312253,0.0
10977,1,4/1/2018 20:00:53,121.376958,31.312253,0.0
10977,1,4/1/2018 20:01:03,121.376958,31.312253,0.0
10977,1,4/1/2018 20:01:13,121.376958,31.312253,0.0
10977,1,4/1/2018 20:01:33,121.376967,31.312262,0.0
10977,1,4/1/2018 20:01:43,121.376967,31.312262,0.0
10977,1,4/1/2018 20:01:53,121.376967,31.312262,0.0
10977,1,4/1/2018 20:02:03,121.376967,31.312262,0.0
10977,1,4/1/2018 20:02:13,121.376967,31.312262,0.0
10977,1,4/1/2018 20:02:33,121.376975,31.312265000000004,0.0
10977,1,4/1/2018 20:02:43,121.376977,31.312265000000004,8.0
10977,1,4/1/2018 20:02:47,121.377072,31.312305,12.0
10977,1,4/1/2018 20:02:57,121.377232,31.312462,3.0
10977,1,4/1/2018 20:03:06,121.377352,31.31261,15.0
10977,1,4/1/2018 20:03:16,121.377947,31.312667,33.0
10977,1,4/1/2018 20:03:36,121.38036,31.312785,47.0
10977,1,4/1/2018 20:03:46,121.381828,31.31286,48.0
10977,1,4/1/2018 20:03:56,121.383135,31.312915000000004,43.0
10977,1,4/1/2018 20:04:06,121.384118,31.312990000000006,10.0
10977,1,4/1/2018 20:04:16,121.384217,31.312993,20.0
10977,1,4/1/2018 20:05:06,121.388428,31.313218,1.0
10977,1,4/1/2018 20:05:36,121.38978,31.313297,29.0
10977,1,4/1/2018 20:05:46,121.39073700000002,31.313363,29.0
10977,1,4/1/2018 20:05:56,121.3915,31.313388,21.0
10977,1,4/1/2018 20:06:06,121.391997,31.313425,21.0
10977,1,4/1/2018 20:06:16,121.392403,31.313438,3.0
10977,1,4/1/2018 20:06:36,121.392403,31.313437,0.0
10977,1,4/1/2018 20:06:46,121.392403,31.313437,0.0
10977,1,4/1/2018 20:06:56,121.392403,31.313437,0.0
10977,1,4/1/2018 20:07:06,121.392673,31.313453000000006,20.0
10977,1,4/1/2018 20:07:16,121.393348,31.313528,32.0
10977,1,4/1/2018 20:07:36,121.395345,31.313887,33.0
10977,1,4/1/2018 20:07:46,121.396213,31.314057,30.0
10977,1,4/1/2018 20:07:56,121.397198,31.314203000000006,39.0
10977,1,4/1/2018 20:08:06,121.398243,31.314322,35.0
10977,1,4/1/2018 20:08:16,121.399222,31.31443,36.0
10977,1,4/1/2018 20:08:26,121.400242,31.314537,37.0
10977,1,4/1/2018 20:08:36,121.401217,31.314708000000003,33.0
10977,1,4/1/2018 20:08:46,121.402172,31.314897,31.0
10977,1,4/1/2018 20:08:56,121.403035,31.315082,27.0
10977,1,4/1/2018 20:09:06,121.403668,31.31515,16.0
10977,1,4/1/2018 20:09:16,121.404143,31.315252,21.0
10977,1,4/1/2018 20:09:19,121.40433,31.315223,23.0
10977,1,4/1/2018 20:09:33,121.40513,31.313773,68.0
10977,1,4/1/2018 20:09:43,121.405992,31.312232,62.0
10977,1,4/1/2018 20:09:53,121.406808,31.310867,50.0
10977,1,4/1/2018 20:10:03,121.407092,31.310387,1.0
10977,1,4/1/2018 20:10:13,121.407092,31.310387,0.0
10977,1,4/1/2018 20:10:33,121.407092,31.310387,0.0
10977,1,4/1/2018 20:10:43,121.407092,31.310387,0.0
10977,1,4/1/2018 20:10:53,121.407273,31.310093,42.0
10977,1,4/1/2018 20:11:03,121.408077,31.308808000000006,69.0
10977,1,4/1/2018 20:11:23,121.409043,31.304803000000003,95.0
10977,1,4/1/2018 20:11:33,121.409052,31.302452,91.0
10977,1,4/1/2018 20:11:43,121.409295,31.300302,77.0
10977,1,4/1/2018 20:11:53,121.409957,31.298552,58.0
10977,1,4/1/2018 20:12:03,121.410592,31.29734,27.0
10977,1,4/1/2018 20:12:13,121.41067,31.297218,1.0
10977,1,4/1/2018 20:12:33,121.411443,31.295977,67.0
10977,1,4/1/2018 20:12:43,121.412262,31.294505,50.0
10977,1,4/1/2018 20:12:53,121.412908,31.293368,58.0
10977,1,4/1/2018 20:13:03,121.413703,31.292035,50.0
10977,1,4/1/2018 20:13:13,121.414363,31.290952,31.0
10977,1,4/1/2018 20:13:33,121.414662,31.290477000000006,0.0
10977,1,4/1/2018 20:13:43,121.414662,31.290477000000006,0.0
10977,1,4/1/2018 20:13:53,121.414662,31.290477000000006,0.0
10977,1,4/1/2018 20:14:03,121.414662,31.290477000000006,0.0
10977,1,4/1/2018 20:14:13,121.414662,31.290477000000006,0.0
10977,1,4/1/2018 20:14:33,121.414652,31.290502000000004,0.0
10977,1,4/1/2018 20:14:43,121.414675,31.290427,4.0
10977,1,4/1/2018 20:14:53,121.414705,31.29036,2.0
10977,1,4/1/2018 20:15:03,121.414727,31.290325,11.0
10977,1,4/1/2018 20:15:13,121.41501,31.289998,7.0
10977,1,4/1/2018 20:15:37,121.416802,31.289762,39.0
10977,1,4/1/2018 20:15:47,121.417857,31.289722,28.0
10977,1,4/1/2018 20:15:48,121.41793,31.289757,26.0
10977,1,4/1/2018 20:15:58,121.418395,31.289717,1.0
10977,1,4/1/2018 20:16:08,121.418395,31.289717,0.0
10977,1,4/1/2018 20:16:18,121.418395,31.289717,0.0
10977,1,4/1/2018 20:16:38,121.418395,31.289717,0.0
10977,1,4/1/2018 20:16:43,121.418418,31.289705,18.0
10977,1,4/1/2018 20:16:53,121.419585,31.289698,50.0
10977,1,4/1/2018 20:17:03,121.421005,31.289857,32.0
10977,1,4/1/2018 20:17:13,121.421583,31.290043,10.0
10977,1,4/1/2018 20:17:33,121.422015,31.290157,9.0
10977,1,4/1/2018 20:17:43,121.422152,31.290188,4.0
10977,1,4/1/2018 20:17:53,121.422405,31.290217,5.0
10977,1,4/1/2018 20:18:03,121.42256299999998,31.290252,11.0
10977,1,4/1/2018 20:18:13,121.423012,31.290357,33.0
10977,1,4/1/2018 20:18:33,121.424958,31.290792,49.0
10977,1,4/1/2018 20:18:43,121.426405,31.291038,49.0
10977,1,4/1/2018 20:18:53,121.427882,31.291295,53.0
10977,1,4/1/2018 20:19:03,121.429477,31.291592,55.0
10977,1,4/1/2018 20:19:13,121.430625,31.29178,22.0
10977,1,4/1/2018 20:19:33,121.432268,31.29206,40.0
10977,1,4/1/2018 20:19:43,121.433315,31.292223,31.0
10977,1,4/1/2018 20:19:53,121.434257,31.292387,33.0
10977,1,4/1/2018 20:20:03,121.43528700000002,31.292552,40.0
10977,1,4/1/2018 20:20:13,121.43637,31.292732,34.0
10977,1,4/1/2018 20:20:33,121.438858,31.293235,52.0
10977,1,4/1/2018 20:20:43,121.44038,31.293567,56.0
10977,1,4/1/2018 20:20:53,121.442062,31.293933000000006,65.0
10977,1,4/1/2018 20:21:03,121.443893,31.294318,65.0
10977,1,4/1/2018 20:21:13,121.445847,31.294578,75.0
10977,1,4/1/2018 20:21:33,121.449947,31.295512,62.0
10977,1,4/1/2018 20:21:43,121.451687,31.295953000000004,64.0
10977,1,4/1/2018 20:21:53,121.453487,31.296395,64.0
10977,1,4/1/2018 20:22:03,121.455425,31.296557,69.0
10977,1,4/1/2018 20:22:13,121.457498,31.296273,70.0
10977,1,4/1/2018 20:22:33,121.46116299999998,31.29484,71.0
10977,1,4/1/2018 20:22:43,121.463178,31.294098,81.0
10977,1,4/1/2018 20:22:53,121.465398,31.293415000000003,74.0
10977,1,4/1/2018 20:23:03,121.467625,31.292753,87.0
10977,1,4/1/2018 20:23:13,121.469943,31.2921,73.0
10977,1,4/1/2018 20:23:33,121.47406200000002,31.291425,76.0
10977,1,4/1/2018 20:23:43,121.476228,31.291825,67.0
10977,1,4/1/2018 20:23:53,121.478077,31.292315,71.0
10977,1,4/1/2018 20:24:03,121.48021,31.292872,79.0
10977,1,4/1/2018 20:24:13,121.482472,31.2935,79.0
10977,1,4/1/2018 20:24:33,121.486338,31.294895,76.0
10977,1,4/1/2018 20:24:43,121.488547,31.295622,79.0
10977,1,4/1/2018 20:24:53,121.490748,31.296197,75.0
10977,1,4/1/2018 20:25:03,121.492733,31.296652,66.0
10977,1,4/1/2018 20:25:13,121.494535,31.297052,58.0
10977,1,4/1/2018 20:25:23,121.496187,31.297445,56.0
10977,1,4/1/2018 20:25:33,121.497845,31.297848,61.0
10977,1,4/1/2018 20:25:38,121.49877,31.298248,61.0
10977,1,4/1/2018 20:26:02,121.502137,31.298517,74.0
10977,1,4/1/2018 20:26:33,121.508997,31.301392,79.0
10977,1,4/1/2018 20:26:43,121.511205,31.30206,80.0
10977,1,4/1/2018 20:26:53,121.513472,31.302703,78.0
10977,1,4/1/2018 20:27:03,121.515755,31.303473,91.0
10977,1,4/1/2018 20:27:13,121.518313,31.304255,92.0
10977,1,4/1/2018 20:27:33,121.522797,31.305627,66.0
10977,1,4/1/2018 20:27:43,121.524627,31.306188,63.0
10977,1,4/1/2018 20:27:53,121.52629,31.306687,47.0
10977,1,4/1/2018 20:28:03,121.52723799999998,31.30698,25.0
10977,1,4/1/2018 20:28:13,121.528092,31.307247,45.0
10977,1,4/1/2018 20:28:33,121.531195,31.308183000000003,54.0
10977,1,4/1/2018 20:28:43,121.53261299999998,31.308585,52.0
10977,1,4/1/2018 20:28:53,121.534302,31.309013,68.0
10977,1,4/1/2018 20:29:03,121.536358,31.309373,71.0
10977,1,4/1/2018 20:29:13,121.53848,31.309353,72.0
10977,1,4/1/2018 20:29:39,121.540867,31.305672,78.0
10977,1,4/1/2018 20:29:49,121.540618,31.303713,77.0
10977,1,4/1/2018 20:29:59,121.540612,31.30184,73.0
10977,1,4/1/2018 20:30:09,121.541543,31.300067,81.0
10977,1,4/1/2018 20:30:19,121.542605,31.298307,73.0
10977,1,4/1/2018 20:30:39,121.544543,31.29503,68.0
10977,1,4/1/2018 20:30:49,121.545612,31.293495,73.0
10977,1,4/1/2018 20:30:59,121.547013,31.292043,76.0
10977,1,4/1/2018 20:31:09,121.54873700000002,31.290727,79.0
10977,1,4/1/2018 20:31:19,121.550537,31.289478000000006,76.0
10977,1,4/1/2018 20:31:39,121.552477,31.286618,72.0
10977,1,4/1/2018 20:31:49,121.553,31.284873,71.0
10977,1,4/1/2018 20:31:59,121.55355,31.283068,76.0
10977,1,4/1/2018 20:32:02,121.5538,31.282363,74.0
10977,1,4/1/2018 20:33:39,121.568152,31.266795,82.0
10977,1,4/1/2018 20:33:49,121.569523,31.265053,76.0
10977,1,4/1/2018 20:33:59,121.570723,31.263263,78.0
10977,1,4/1/2018 20:34:09,121.57235,31.261667,93.0
10977,1,4/1/2018 20:34:19,121.574275,31.260132,77.0
10977,1,4/1/2018 20:34:39,121.578885,31.258135,99.0
10977,1,4/1/2018 20:34:49,121.581365,31.256983,85.0
10977,1,4/1/2018 20:34:59,121.583243,31.25539,91.0
10977,1,4/1/2018 20:35:09,121.585173,31.253788,90.0
10977,1,4/1/2018 20:35:19,121.587047,31.252092,93.0
10977,1,4/1/2018 20:35:39,121.590608,31.24848,98.0
10977,1,4/1/2018 20:35:49,121.592367,31.246652,84.0
10977,1,4/1/2018 20:35:59,121.593997,31.244865,94.0
10977,1,4/1/2018 20:36:09,121.595422,31.242832,90.0
10977,1,4/1/2018 20:36:19,121.59687,31.241082,83.0
10977,1,4/1/2018 20:36:39,121.59991200000002,31.23847,66.0
10977,1,4/1/2018 20:36:49,121.60164,31.237640000000006,69.0
10977,1,4/1/2018 20:36:59,121.603735,31.236992,80.0
10977,1,4/1/2018 20:37:09,121.606037,31.23638,85.0
10977,1,4/1/2018 20:37:19,121.608433,31.235757,81.0
10977,1,4/1/2018 20:37:39,121.612922,31.234613,79.0
10977,1,4/1/2018 20:37:49,121.615232,31.2339,88.0
10977,1,4/1/2018 20:37:59,121.617398,31.232823,77.0
10977,1,4/1/2018 20:38:09,121.619008,31.23145,80.0
10977,1,4/1/2018 20:38:19,121.6202,31.229678000000003,82.0
10977,1,4/1/2018 20:38:39,121.620875,31.225095,98.0
10977,1,4/1/2018 20:38:49,121.620893,31.222495,101.0
10977,1,4/1/2018 20:38:59,121.620888,31.219923,97.0
10977,1,4/1/2018 20:39:09,121.620867,31.21765,92.0
10977,1,4/1/2018 20:39:19,121.620888,31.215315000000004,90.0
10977,1,4/1/2018 20:39:39,121.620872,31.210978000000004,69.0
10977,1,4/1/2018 20:39:49,121.620875,31.20943,61.0
10977,1,4/1/2018 20:39:59,121.620838,31.207572,89.0
10977,1,4/1/2018 20:40:09,121.620838,31.205195,94.0
10977,1,4/1/2018 20:40:19,121.620753,31.202822,95.0
10977,1,4/1/2018 20:40:39,121.619927,31.197753,96.0
10977,1,4/1/2018 20:40:49,121.619595,31.195548,83.0
10977,1,4/1/2018 20:40:59,121.61926,31.193285,98.0
10977,1,4/1/2018 20:41:09,121.618793,31.191073,73.0
10977,1,4/1/2018 20:41:19,121.61843799999998,31.18941,64.0
10977,1,4/1/2018 20:41:39,121.617615,31.186307,63.0
10977,1,4/1/2018 20:41:44,121.618017,31.185603000000004,62.0
10977,1,4/1/2018 20:41:49,121.618875,31.18522,57.0
10977,1,4/1/2018 20:41:55,121.619895,31.18523,57.0
10977,1,4/1/2018 20:42:05,121.621278,31.186092,62.0
10977,1,4/1/2018 20:42:15,121.623025,31.187027,81.0
10977,1,4/1/2018 20:42:35,121.627113,31.188640000000003,77.0
10977,1,4/1/2018 20:42:45,121.62941200000002,31.189077,81.0
10977,1,4/1/2018 20:42:55,121.631817,31.189528000000006,87.0
10977,1,4/1/2018 20:43:05,121.634302,31.189963,87.0
10977,1,4/1/2018 20:43:15,121.63682,31.190403000000003,79.0
