ID,status,time,J,W,speed
10859,1,4/1/2018 0:00:06,121.817293,31.118602000000006,0.0
10859,1,4/1/2018 0:00:16,121.817295,31.118602000000006,0.0
10859,1,4/1/2018 0:00:36,121.817295,31.118602000000006,0.0
10859,1,4/1/2018 0:00:46,121.817295,31.118602000000006,0.0
10859,1,4/1/2018 0:00:56,121.817295,31.118602000000006,0.0
10859,1,4/1/2018 0:01:06,121.817295,31.118602000000006,0.0
10859,1,4/1/2018 0:01:16,121.817298,31.1186,0.0
10859,1,4/1/2018 0:01:36,121.817298,31.1186,0.0
10859,1,4/1/2018 0:01:46,121.817298,31.1186,0.0
10859,1,4/1/2018 0:01:56,121.817298,31.1186,0.0
10859,1,4/1/2018 0:02:06,121.817298,31.1186,0.0
10859,1,4/1/2018 0:02:16,121.817297,31.1186,0.0
10859,1,4/1/2018 0:02:36,121.817297,31.1186,0.0
10859,1,4/1/2018 0:02:46,121.817297,31.1186,0.0
10859,1,4/1/2018 0:02:56,121.817297,31.1186,0.0
10859,1,4/1/2018 0:03:06,121.817297,31.1186,0.0
10859,1,4/1/2018 0:03:16,121.817295,31.118595000000006,0.0
10859,1,4/1/2018 0:03:36,121.817295,31.118595000000006,0.0
10859,1,4/1/2018 0:03:46,121.817295,31.118595000000006,0.0
10859,1,4/1/2018 0:03:56,121.817295,31.118595000000006,0.0
10859,1,4/1/2018 0:04:06,121.817295,31.118595000000006,0.0
10859,1,4/1/2018 0:04:16,121.817297,31.118593,0.0
10859,1,4/1/2018 0:04:36,121.817297,31.118593,0.0
10859,1,4/1/2018 0:04:46,121.817297,31.118593,0.0
10859,1,4/1/2018 0:04:56,121.817297,31.118593,0.0
10859,1,4/1/2018 0:05:06,121.817297,31.118593,0.0
10859,1,4/1/2018 0:05:16,121.8173,31.118592,0.0
10859,1,4/1/2018 0:05:36,121.8173,31.118592,0.0
10859,1,4/1/2018 0:05:46,121.8173,31.118592,0.0
10859,1,4/1/2018 0:05:56,121.8173,31.118592,0.0
10859,1,4/1/2018 0:06:06,121.8173,31.118592,0.0
10859,1,4/1/2018 0:06:16,121.817302,31.11859,0.0
10859,1,4/1/2018 0:06:36,121.817302,31.11859,0.0
