ID,status,time,J,W,speed
10594,1,4/1/2018 19:47:41,121.4822,31.402155,1.0
10594,1,4/1/2018 19:47:51,121.4822,31.402155,0.0
10594,1,4/1/2018 19:48:01,121.4822,31.402155,0.0
10594,1,4/1/2018 19:48:11,121.4822,31.402155,0.0
10594,1,4/1/2018 19:48:31,121.4822,31.402155,0.0
10594,1,4/1/2018 19:48:41,121.482177,31.402183,8.0
10594,1,4/1/2018 19:48:51,121.482098,31.40247,15.0
10594,1,4/1/2018 19:49:01,121.481963,31.402842,4.0
10594,1,4/1/2018 19:49:11,121.481923,31.402918,6.0
10594,1,4/1/2018 19:49:16,121.481827,31.402965,16.0
10594,1,4/1/2018 19:49:36,121.480185,31.402538,32.0
10594,1,4/1/2018 19:49:46,121.47971499999998,31.402367,3.0
10594,1,4/1/2018 19:49:50,121.479688,31.402298,19.0
10594,1,4/1/2018 19:50:00,121.48,31.401585,32.0
10594,1,4/1/2018 19:50:10,121.480402,31.400743,24.0
10594,1,4/1/2018 19:50:20,121.480503,31.400358,3.0
10594,1,4/1/2018 19:50:34,121.480167,31.400145,29.0
10594,1,4/1/2018 19:50:44,121.479125,31.399805,42.0
10594,1,4/1/2018 19:50:54,121.477865,31.399405,31.0
10594,1,4/1/2018 19:51:04,121.477132,31.399162,15.0
10594,1,4/1/2018 19:51:14,121.476888,31.399073,13.0
10594,1,4/1/2018 19:51:34,121.476382,31.398902000000003,1.0
10594,1,4/1/2018 19:51:44,121.476262,31.398885,6.0
10594,1,4/1/2018 19:51:54,121.476228,31.39888,0.0
10594,1,4/1/2018 19:52:04,121.476228,31.39888,0.0
10594,1,4/1/2018 19:52:14,121.476228,31.39888,0.0
10594,1,4/1/2018 19:52:34,121.476228,31.39888,0.0
10594,1,4/1/2018 19:52:44,121.476228,31.39888,0.0
10594,1,4/1/2018 19:52:54,121.476228,31.39888,0.0
10594,1,4/1/2018 19:53:04,121.47621,31.398863,6.0
10594,1,4/1/2018 19:53:14,121.47605,31.39881,4.0
10594,1,4/1/2018 19:53:34,121.475797,31.398702,23.0
10594,1,4/1/2018 19:53:44,121.475435,31.398575,1.0
10594,1,4/1/2018 19:53:54,121.475435,31.398575,0.0
10594,1,4/1/2018 19:54:04,121.475435,31.398575,0.0
10594,1,4/1/2018 19:54:14,121.475435,31.398575,0.0
10594,1,4/1/2018 19:54:34,121.475435,31.398575,0.0
10594,1,4/1/2018 19:54:44,121.475435,31.398575,0.0
10594,1,4/1/2018 19:54:54,121.475435,31.398575,0.0
10594,1,4/1/2018 19:55:04,121.475435,31.398575,0.0
10594,1,4/1/2018 19:55:14,121.475405,31.398567,6.0
10594,1,4/1/2018 19:55:34,121.475167,31.398482,0.0
10594,1,4/1/2018 19:55:44,121.475167,31.398482,0.0
10594,1,4/1/2018 19:55:54,121.474888,31.398302,18.0
10594,1,4/1/2018 19:55:57,121.474885,31.398145,26.0
10594,1,4/1/2018 19:56:07,121.475323,31.397158,50.0
10594,1,4/1/2018 19:56:17,121.476047,31.395777,58.0
10594,1,4/1/2018 19:56:37,121.477993,31.392772,66.0
10594,1,4/1/2018 19:56:47,121.479057,31.39111,67.0
10594,1,4/1/2018 19:56:57,121.480168,31.389418,74.0
10594,1,4/1/2018 19:57:07,121.481363,31.387548,76.0
10594,1,4/1/2018 19:57:17,121.482512,31.385690000000004,73.0
10594,1,4/1/2018 19:57:37,121.484708,31.382303000000004,60.0
10594,1,4/1/2018 19:57:47,121.48563500000002,31.380745,63.0
10594,1,4/1/2018 19:57:57,121.48661,31.379195000000006,63.0
10594,1,4/1/2018 19:58:07,121.487333,31.377413,62.0
10594,1,4/1/2018 19:58:17,121.487777,31.375843,50.0
10594,1,4/1/2018 19:58:32,121.488097,31.373777,36.0
10594,1,4/1/2018 19:58:35,121.487878,31.37357,31.0
10594,1,4/1/2018 19:58:37,121.487677,31.37355,24.0
10594,1,4/1/2018 19:58:41,121.487387,31.373622,22.0
10594,1,4/1/2018 19:58:45,121.487187,31.373815000000004,24.0
10594,1,4/1/2018 19:58:52,121.487045,31.374308000000006,22.0
10594,1,4/1/2018 19:58:56,121.487145,31.374523,21.0
10594,1,4/1/2018 19:59:06,121.487808,31.37497,33.0
10594,1,4/1/2018 19:59:16,121.488915,31.375453000000004,37.0
10594,1,4/1/2018 19:59:36,121.490777,31.37625,40.0
10594,1,4/1/2018 19:59:46,121.49213799999998,31.376845,52.0
10594,1,4/1/2018 19:59:54,121.493357,31.377240000000004,54.0
10594,1,4/1/2018 20:01:15,121.508018,31.377955,47.0
10594,1,4/1/2018 20:01:36,121.511208,31.377583,65.0
10594,1,4/1/2018 20:01:46,121.513415,31.377378000000004,68.0
10594,1,4/1/2018 20:01:56,121.515725,31.37712,81.0
10594,1,4/1/2018 20:02:06,121.518505,31.376767,89.0
10594,1,4/1/2018 20:02:16,121.521218,31.376373,82.0
10594,1,4/1/2018 20:02:36,121.52637,31.375667,88.0
10594,1,4/1/2018 20:02:46,121.529203,31.375252000000003,85.0
10594,1,4/1/2018 20:02:56,121.532077,31.374823,92.0
10594,1,4/1/2018 20:03:06,121.535017,31.374323,91.0
10594,1,4/1/2018 20:03:16,121.537923,31.373595,93.0
10594,1,4/1/2018 20:03:36,121.54318700000002,31.371743,85.0
10594,1,4/1/2018 20:03:46,121.545777,31.370803,87.0
10594,1,4/1/2018 20:03:56,121.54846,31.369838,89.0
10594,1,4/1/2018 20:04:06,121.551177,31.368855,92.0
10594,1,4/1/2018 20:04:16,121.55403,31.367818,95.0
10594,1,4/1/2018 20:05:06,121.567607,31.3629,92.0
10594,1,4/1/2018 20:05:16,121.570322,31.36192,89.0
10594,1,4/1/2018 20:05:36,121.575573,31.359617,91.0
10594,1,4/1/2018 20:05:46,121.57816,31.35837,92.0
10594,1,4/1/2018 20:05:56,121.580858,31.357357,86.0
10594,1,4/1/2018 20:06:06,121.583565,31.356605,91.0
10594,1,4/1/2018 20:06:16,121.586417,31.355827,90.0
10594,1,4/1/2018 20:06:36,121.59163,31.35365,88.0
10594,1,4/1/2018 20:06:46,121.593915,31.352138,83.0
10594,1,4/1/2018 20:06:56,121.595867,31.350838,74.0
10594,1,4/1/2018 20:07:06,121.597688,31.349628000000006,70.0
10594,1,4/1/2018 20:07:16,121.599465,31.34832,73.0
10594,1,4/1/2018 20:07:36,121.60288,31.345442,73.0
10594,1,4/1/2018 20:07:46,121.604662,31.344088,73.0
10594,1,4/1/2018 20:07:56,121.6064,31.342783,67.0
10594,1,4/1/2018 20:08:06,121.608142,31.341490000000004,72.0
10594,1,4/1/2018 20:08:16,121.609893,31.340185,69.0
10594,1,4/1/2018 20:08:36,121.613245,31.337675,72.0
10594,1,4/1/2018 20:08:46,121.614993,31.336367,71.0
10594,1,4/1/2018 20:08:56,121.616718,31.334983,72.0
10594,1,4/1/2018 20:09:06,121.618458,31.333508,74.0
10594,1,4/1/2018 20:09:16,121.62017,31.332058,70.0
10594,1,4/1/2018 20:09:36,121.62359,31.32918,79.0
10594,1,4/1/2018 20:09:46,121.625472,31.327588,82.0
10594,1,4/1/2018 20:09:56,121.627423,31.325902000000006,88.0
10594,1,4/1/2018 20:10:06,121.629485,31.324152,88.0
10594,1,4/1/2018 20:10:16,121.631568,31.32239,86.0
10594,1,4/1/2018 20:10:36,121.635687,31.318957,87.0
10594,1,4/1/2018 20:10:46,121.63764,31.317182,90.0
10594,1,4/1/2018 20:10:56,121.63908700000002,31.315028,87.0
10594,1,4/1/2018 20:11:06,121.639767,31.312702,76.0
10594,1,4/1/2018 20:11:16,121.639847,31.310662,75.0
10594,1,4/1/2018 20:11:36,121.63983799999998,31.306012,93.0
10594,1,4/1/2018 20:11:46,121.639835,31.30334,96.0
10594,1,4/1/2018 20:11:56,121.639837,31.300847,87.0
10594,1,4/1/2018 20:12:06,121.639827,31.298327,93.0
10594,1,4/1/2018 20:12:16,121.639817,31.29571,94.0
10594,1,4/1/2018 20:12:36,121.639785,31.290993,75.0
10594,1,4/1/2018 20:12:46,121.639803,31.288992,69.0
10594,1,4/1/2018 20:12:56,121.639808,31.28698,75.0
