ID,status,time,J,W,speed
10969,1,4/1/2018 18:57:11,121.71401000000002,31.17888,0.0
10969,1,4/1/2018 18:57:21,121.71401000000002,31.17888,0.0
10969,1,4/1/2018 18:57:41,121.71401000000002,31.17888,0.0
10969,1,4/1/2018 18:57:51,121.714092,31.178903,8.0
10969,1,4/1/2018 18:58:01,121.714255,31.178938,1.0
10969,1,4/1/2018 18:58:11,121.714255,31.178938,2.0
10969,1,4/1/2018 18:58:21,121.714255,31.178938,1.0
10969,1,4/1/2018 18:58:40,121.713547,31.178733,27.0
10969,1,4/1/2018 18:58:50,121.712753,31.178388,37.0
10969,1,4/1/2018 18:59:00,121.711643,31.178048,24.0
10969,1,4/1/2018 18:59:03,121.711418,31.177995000000006,14.0
10969,1,4/1/2018 18:59:05,121.711352,31.17803,20.0
10969,1,4/1/2018 18:59:15,121.711107,31.178782,42.0
10969,1,4/1/2018 18:59:35,121.710568,31.180312,16.0
10969,1,4/1/2018 18:59:40,121.71048799999998,31.180475,22.0
10969,1,4/1/2018 18:59:42,121.71038,31.180472,30.0
10969,1,4/1/2018 18:59:52,121.709403,31.180185,24.0
10969,1,4/1/2018 18:59:54,121.70927,31.180232,30.0
10969,1,4/1/2018 19:00:04,121.708942,31.181242,42.0
10969,1,4/1/2018 19:00:14,121.708623,31.182378000000003,47.0
10969,1,4/1/2018 19:00:19,121.708443,31.182847,27.0
10969,1,4/1/2018 19:00:21,121.708312,31.182883,31.0
10969,1,4/1/2018 19:00:41,121.706137,31.182222,33.0
10969,1,4/1/2018 19:00:51,121.705318,31.181990000000006,27.0
10969,1,4/1/2018 19:01:01,121.704952,31.181885,4.0
10969,1,4/1/2018 19:01:11,121.704623,31.1818,15.0
10969,1,4/1/2018 19:01:21,121.704445,31.18175,1.0
10969,1,4/1/2018 19:01:31,121.704445,31.18175,0.0
10969,1,4/1/2018 19:01:41,121.704445,31.18175,0.0
10969,1,4/1/2018 19:01:51,121.704445,31.18175,0.0
10969,1,4/1/2018 19:02:01,121.704445,31.18175,0.0
10969,1,4/1/2018 19:02:11,121.704445,31.18175,0.0
10969,1,4/1/2018 19:02:21,121.704278,31.181708,19.0
10969,1,4/1/2018 19:02:41,121.702432,31.181163,35.0
10969,1,4/1/2018 19:02:51,121.701353,31.180875,34.0
10969,1,4/1/2018 19:03:01,121.700488,31.180618,19.0
