ID,status,time,J,W,speed
10551,1,4/1/2018 19:41:12,121.480603,31.31646,0.0
10551,1,4/1/2018 19:41:32,121.480592,31.316202,23.0
10551,1,4/1/2018 19:41:42,121.480627,31.315418,36.0
10551,1,4/1/2018 19:41:52,121.480635,31.314478,34.0
10551,1,4/1/2018 19:42:02,121.480473,31.313802000000006,6.0
10551,1,4/1/2018 19:42:12,121.480463,31.313778000000006,0.0
10551,1,4/1/2018 19:42:32,121.4804,31.3138,11.0
10551,1,4/1/2018 19:42:42,121.480465,31.313270000000006,30.0
10551,1,4/1/2018 19:42:52,121.480502,31.312287,42.0
10551,1,4/1/2018 19:43:02,121.48055,31.311297,34.0
10551,1,4/1/2018 19:43:12,121.480553,31.310775,2.0
10551,1,4/1/2018 19:43:33,121.480553,31.310775,0.0
10551,1,4/1/2018 19:43:43,121.480553,31.310775,0.0
10551,1,4/1/2018 19:43:53,121.480553,31.310775,0.0
10551,1,4/1/2018 19:44:03,121.480553,31.310775,0.0
10551,1,4/1/2018 19:44:13,121.480553,31.310775,0.0
10551,1,4/1/2018 19:44:33,121.480543,31.310627,13.0
10551,1,4/1/2018 19:44:43,121.480562,31.310208000000006,8.0
10551,1,4/1/2018 19:44:53,121.480623,31.310015000000003,22.0
10551,1,4/1/2018 19:45:03,121.480773,31.309332,35.0
10551,1,4/1/2018 19:45:13,121.480803,31.308458,33.0
10551,1,4/1/2018 19:45:33,121.48067,31.306637,27.0
10551,1,4/1/2018 19:45:43,121.480842,31.305772,37.0
10551,1,4/1/2018 19:45:53,121.481178,31.304822,36.0
10551,1,4/1/2018 19:46:13,121.481728,31.303318,16.0
10551,1,4/1/2018 19:46:23,121.481828,31.302885,18.0
10551,1,4/1/2018 19:46:33,121.482062,31.302407,30.0
10551,1,4/1/2018 19:46:43,121.482408,31.301437,49.0
10551,1,4/1/2018 19:46:53,121.482925,31.30036,27.0
10551,1,4/1/2018 19:47:03,121.483265,31.29972,30.0
10551,1,4/1/2018 19:47:13,121.483447,31.29932,7.0
10551,1,4/1/2018 19:47:23,121.483602,31.29894,37.0
10551,1,4/1/2018 19:47:33,121.48403799999998,31.297872,59.0
10551,1,4/1/2018 19:47:43,121.484678,31.296408000000003,60.0
10551,1,4/1/2018 19:47:53,121.484748,31.294932,51.0
10551,1,4/1/2018 19:47:57,121.484925,31.294483000000003,43.0
10551,1,4/1/2018 19:48:01,121.485362,31.294288,41.0
10551,1,4/1/2018 19:48:05,121.485835,31.294375,43.0
10551,1,4/1/2018 19:48:15,121.486887,31.294913,37.0
10551,1,4/1/2018 19:48:35,121.48894,31.295632,15.0
10551,1,4/1/2018 19:48:45,121.489445,31.295787,23.0
10551,1,4/1/2018 19:48:55,121.489857,31.295925,17.0
10551,1,4/1/2018 19:49:05,121.490533,31.296128000000003,32.0
10551,1,4/1/2018 19:49:15,121.491332,31.296318,23.0
10551,1,4/1/2018 19:49:35,121.491915,31.296457,16.0
10551,1,4/1/2018 19:49:45,121.492602,31.296612,31.0
10551,1,4/1/2018 19:49:55,121.493483,31.296812,30.0
10551,1,4/1/2018 19:50:05,121.494393,31.297022,38.0
10551,1,4/1/2018 19:50:35,121.498272,31.297982,54.0
10551,1,4/1/2018 19:50:36,121.49851,31.298052,55.0
10551,1,4/1/2018 19:51:35,121.508632,31.301277,64.0
10551,1,4/1/2018 19:51:44,121.510343,31.301807,60.0
10551,1,4/1/2018 19:51:55,121.512057,31.302333,63.0
10551,1,4/1/2018 19:52:05,121.513772,31.302852,62.0
10551,1,4/1/2018 19:52:15,121.515532,31.303393,63.0
10551,1,4/1/2018 19:52:35,121.519105,31.304492,66.0
10551,1,4/1/2018 19:52:45,121.520898,31.30505,61.0
10551,1,4/1/2018 19:52:55,121.522627,31.305575,66.0
10551,1,4/1/2018 19:53:05,121.524505,31.306138,71.0
10551,1,4/1/2018 19:53:15,121.52646,31.306735,69.0
10551,1,4/1/2018 19:53:35,121.530258,31.307865000000003,72.0
10551,1,4/1/2018 19:53:45,121.532292,31.308477000000003,78.0
10551,1,4/1/2018 19:53:55,121.534608,31.309053,81.0
10551,1,4/1/2018 19:54:05,121.53696,31.309395,84.0
10551,1,4/1/2018 19:54:15,121.539305,31.309183,73.0
10551,1,4/1/2018 19:54:39,121.540798,31.305213,71.0
10551,1,4/1/2018 19:54:49,121.5406,31.303592,63.0
10551,1,4/1/2018 19:54:59,121.540567,31.302005,59.0
10551,1,4/1/2018 19:55:09,121.541217,31.300567,65.0
10551,1,4/1/2018 19:55:19,121.542182,31.298963,79.0
10551,1,4/1/2018 19:55:39,121.544193,31.295622,70.0
10551,1,4/1/2018 19:55:49,121.545187,31.294085,70.0
10551,1,4/1/2018 19:55:59,121.546458,31.292613,77.0
10551,1,4/1/2018 19:56:09,121.548143,31.29118,84.0
10551,1,4/1/2018 19:56:19,121.550092,31.289827,83.0
10551,1,4/1/2018 19:56:39,121.552495,31.286782,73.0
10551,1,4/1/2018 19:56:49,121.552997,31.285063,65.0
10551,1,4/1/2018 19:56:59,121.553477,31.283485,66.0
10551,1,4/1/2018 19:57:04,121.553737,31.282575,66.0
10551,1,4/1/2018 19:58:58,121.567632,31.267413,56.0
10551,1,4/1/2018 19:59:08,121.568677,31.266287,61.0
10551,1,4/1/2018 19:59:19,121.569693,31.264928,64.0
10551,1,4/1/2018 19:59:39,121.571718,31.262335,69.0
10551,1,4/1/2018 19:59:49,121.573213,31.261045000000006,74.0
10551,1,4/1/2018 19:59:59,121.574882,31.259753000000003,79.0
10551,1,4/1/2018 20:00:09,121.576858,31.258687,80.0
10551,1,4/1/2018 20:00:39,121.58306,31.255578000000003,84.0
10551,1,4/1/2018 20:00:49,121.584802,31.2541,83.0
10551,1,4/1/2018 20:00:59,121.586488,31.252658,81.0
10551,1,4/1/2018 20:01:09,121.588067,31.251062,85.0
10551,1,4/1/2018 20:01:19,121.589698,31.249382,86.0
10551,1,4/1/2018 20:01:39,121.592948,31.246042,85.0
10551,1,4/1/2018 20:01:49,121.594442,31.244257,88.0
10551,1,4/1/2018 20:01:59,121.59574,31.242447,81.0
